TimeGenerated,IoC,IoC_Type,Tags,Threat_Type,Status,itype
2023-02-03T18:31:50.169Z,64.237.207.9,ip,"[""39778"", ""#qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1621576154443300866"", ""Pinkslipbot"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-03T18:31:50.128Z,74.93.148.97,ip,"[""39778"", ""#qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1621576154443300866"", ""https://twitter.com/pr0xylife/status/1628388192993902592"", ""https://twitter.com/pr0xylife/status/1635272138323288067"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-03T18:31:50.070Z,190.191.35.122,ip,"[""39778"", ""#infostealer"", ""#qakbot"", ""#qbot"", ""#tr"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1621576154443300866"", ""https://twitter.com/executemalware/status/1630366425176059904"", ""https://twitter.com/executemalware/status/1631440251297181696"", ""https://twitter.com/pr0xylife/status/1630274058725072899"", ""https://twitter.com/pr0xylife/status/1630540952828891137"", ""https://twitter.com/pr0xylife/status/1631372782087880704"", ""https://twitter.com/pr0xylife/status/1631452700238807041"", ""https://twitter.com/pr0xylife/status/1633157597745360897"", ""https://twitter.com/pr0xylife/status/1635272138323288067"", ""https://twitter.com/Securityinbits/status/1630562877756293120"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""Securityinbits"", ""soc-39778""]",phish,active,phish_ip
2023-02-03T18:31:50.017Z,92.11.194.53,ip,"[""39778"", ""#qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1621576154443300866"", ""Pinkslipbot"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-03T16:02:08.130Z,216.238.76.210,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/James_inthe_box/status/1621536918529007616"", ""James_inthe_box"", ""Pinkslipbot"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-03T15:02:29.479Z,135.148.144.191,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621520658005118980"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-03T14:59:43.379Z,90.23.19.86,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-03T14:59:43.358Z,86.98.16.24,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-03T14:59:43.312Z,86.130.9.197,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-03T14:59:43.293Z,217.165.186.116,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-03T14:59:43.253Z,102.156.32.143,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-03T14:59:43.193Z,71.52.53.166,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-03T14:59:43.131Z,116.86.252.13,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-03T14:59:43.113Z,105.184.159.223,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:995"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-03T14:59:43.070Z,41.99.114.10,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-03T14:59:43.052Z,116.75.63.125,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-03T10:32:10.063Z,92.204.175.130,ip,"[""39778"", ""#blocklist"", ""#cybersecurity"", ""#malware"", ""#qakbot"", ""#threatintel"", ""[IR-2][PIR-1]"", ""Certego_Intel"", ""https://twitter.com/Certego_Intel/status/1621453458418143239"", ""Pinkslipbot"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-03T10:32:10.035Z,151.106.49.26,ip,"[""39778"", ""#blocklist"", ""#cybersecurity"", ""#malware"", ""#qakbot"", ""#threatintel"", ""[IR-2][PIR-1]"", ""Certego_Intel"", ""https://twitter.com/Certego_Intel/status/1621453458418143239"", ""Pinkslipbot"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-03T07:29:33.449Z,185.225.74.3,ip,"[""abuse_ch"", ""atr-shodan-enrichment"", ""Bashlite"", ""elf.bashlite"", ""Gafgyt"", ""gayfgt"", ""host-vulnerabilities:CVE-2018-1312,CVE-2022-22721,CVE-2022-22720,CVE-2017-15715,CVE-2017-7679,CVE-2021-40438,CVE-2022-31813,CVE-2022-23943,CVE-2017-9788,CVE-2017-3167,CVE-2016-5387,CVE-2021-44790,CVE-2021-26691,CVE-2022-28615,CVE-2021-39275"", ""https://bazaar.abuse.ch/sample/cdf16795ec6ea3857851ece799fbe687e0b646a3f555ebd34199a64500b705eb/"", ""lizkebab"", ""port:9999"", ""qbot"", ""shodan-scan-time:2023-02-02T04:39:30"", ""shodan-tags:database"", ""Threatfox"", ""torlus""]",c2,active,c2_ip
2023-02-02T22:19:24.806Z,91.170.115.68,ip,"[""hostname:91-170-115-68.subs.proxad.net"", ""malware:QakBot"", ""port:32100""]",c2,active,c2_ip
2023-02-02T22:19:24.771Z,88.169.33.180,ip,"[""hostname:sga42-1_migr-88-169-33-180.fbx.proxad.net"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-02-02T22:19:24.753Z,88.126.112.14,ip,"[""hostname:p7l47-1_migr-88-126-112-14.fbx.proxad.net"", ""malware:QakBot"", ""port:50000""]",c2,active,c2_ip
2023-02-02T22:19:24.735Z,86.172.79.135,ip,"[""hostname:host86-172-79-135.range86-172.btcentralplus.com"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-02T22:19:24.680Z,84.108.200.161,ip,"[""hostname:bzq-84-108-200-161.cablep.bezeqint.net"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-02T22:19:24.663Z,82.127.204.82,ip,"[""hostname:lmontsouris-657-1-166-82.w82-127.abo.wanadoo.fr"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-02-02T22:19:24.646Z,78.130.215.67,ip,"[""hostname:clients-pools.pl.cooolbox.bg"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-02T22:19:24.539Z,45.50.233.214,ip,"[""hostname:gen-045-050-233-214.res.spectrum.com"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-02T22:19:24.462Z,209.142.97.83,ip,"[""hostname:null"", ""malware:QakBot"", ""port:995""]",c2,active,c2_ip
2023-02-02T22:19:24.444Z,202.186.177.88,ip,"[""hostname:null"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-02T22:19:24.371Z,190.191.35.122,ip,"[""hostname:122-35-191-190.cab.prima.net.ar"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-02T22:19:24.335Z,183.82.112.209,ip,"[""hostname:183.82.112.209.actcorp.in"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-02T22:19:24.301Z,142.119.127.214,ip,"[""hostname:lnsm2-montreal02-142-119-127-214.internet.virginmobile.ca"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-02-02T22:19:24.247Z,104.35.24.154,ip,"[""hostname:cpe-104-35-24-154.socal.res.rr.com"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-02T22:19:24.227Z,103.169.83.89,ip,"[""hostname:null"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-02T22:19:24.203Z,103.12.133.134,ip,"[""hostname:rev.perfectinternet.in"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-02-02T17:24:22.784Z,90.78.51.182,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T17:24:22.760Z,82.127.204.82,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T17:24:22.738Z,97.116.78.96,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T17:24:22.717Z,86.96.34.182,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T17:24:22.694Z,209.142.97.83,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:995"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T17:24:22.674Z,105.99.105.0,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T17:24:22.650Z,183.82.112.209,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T17:24:22.632Z,64.237.207.9,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T17:24:22.591Z,72.188.121.121,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T17:24:22.567Z,78.16.206.181,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T17:24:22.545Z,86.161.143.7,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T17:24:22.523Z,70.51.133.160,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T17:24:22.501Z,194.166.90.227,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T17:24:22.481Z,189.222.55.8,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T17:24:22.459Z,47.6.243.7,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T17:24:22.435Z,41.250.182.207,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T17:24:22.391Z,103.169.83.89,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T13:02:38.151Z,209.1.1.184,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:38.138Z,1.75.143.236,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:38.125Z,187.1.1.90,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:38.111Z,1.217.128.91,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:38.084Z,1.27.0.48,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:38.072Z,1.58.247.115,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:38.059Z,187.1.1.47,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:38.026Z,82.212.112.189,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:38.013Z,1.70.77.116,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:37.992Z,1.171.97.42,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:37.964Z,187.0.1.103,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:37.953Z,1.87.10.205,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:37.934Z,1.162.248.14,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:37.907Z,187.1.1.182,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:37.866Z,1.73.165.119,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:37.852Z,187.1.1.81,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:37.825Z,187.1.1.69,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:37.812Z,1.109.159.118,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:37.783Z,1.84.215.202,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:37.769Z,187.1.1.73,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:37.755Z,1.27.109.19,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:37.726Z,1.81.151.102,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:37.629Z,1.86.195.14,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:37.616Z,193.92.232.75,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T13:02:37.600Z,1.172.90.139,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1621130002166337537"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-02T12:03:23.349Z,109.159.118.60,ip,"[""abuse_ch"", ""BB12"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""QakBot"", ""Qakbot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T12:03:23.180Z,105.102.30.62,ip,"[""abuse_ch"", ""BB12"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""QakBot"", ""Qakbot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T12:03:22.969Z,104.35.24.154,ip,"[""abuse_ch"", ""BB12"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""QakBot"", ""Qakbot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T12:03:22.779Z,125.99.69.178,ip,"[""abuse_ch"", ""BB12"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""QakBot"", ""Qakbot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T12:03:22.619Z,180.158.187.35,ip,"[""abuse_ch"", ""BB12"", ""Oakboat"", ""Pinkslipbot"", ""port:995"", ""QakBot"", ""Qakbot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T12:03:22.383Z,197.14.77.92,ip,"[""abuse_ch"", ""BB12"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""QakBot"", ""Qakbot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T12:03:22.203Z,190.191.35.122,ip,"[""abuse_ch"", ""BB12"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""QakBot"", ""Qakbot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T12:03:22.031Z,182.180.105.242,ip,"[""abuse_ch"", ""BB12"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""QakBot"", ""Qakbot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T12:03:21.841Z,217.165.235.126,ip,"[""abuse_ch"", ""BB12"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""QakBot"", ""Qakbot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T12:03:21.644Z,202.186.177.88,ip,"[""abuse_ch"", ""BB12"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""QakBot"", ""Qakbot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T12:03:21.404Z,45.50.233.214,ip,"[""abuse_ch"", ""BB12"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""QakBot"", ""Qakbot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T12:03:21.218Z,88.126.112.14,ip,"[""abuse_ch"", ""BB12"", ""Oakboat"", ""Pinkslipbot"", ""port:50000"", ""QakBot"", ""Qakbot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-02T12:03:20.769Z,92.11.194.53,ip,"[""abuse_ch"", ""BB12"", ""Oakboat"", ""Pinkslipbot"", ""port:995"", ""QakBot"", ""Qakbot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-01T23:11:43.015Z,114.143.176.234,ip,"[""39778"", ""[IR-2][PIR-1]"", ""action-block"", ""amazon web services"", ""ata_ais_circle"", ""ata_apt_russia"", ""AWS infrastructure"", ""aws-reputation-blocklist"", ""cloud"", ""cloud relevant"", ""cloud:aws"", ""HWC_phish"", ""malware-qakbot-bb"", ""malware-qakbot-obama"", ""Pinkslipbot"", ""Process-Auto-Approve"", ""Qbot"", ""QuackBot"", ""send2palo"", ""soc-39778"", ""source-aws"", ""T1204-User_Execution"", ""T1566-Phishing""]",phish,active,phish_ip
2023-02-01T23:01:58.803Z,190.199.188.186,ip,"[""39778"", ""#qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1620919170497150978"", ""https://twitter.com/executemalware/status/1621576154443300866"", ""Pinkslipbot"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-01T23:01:58.359Z,91.82.5.101,ip,"[""39778"", ""#qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1620919170497150978"", ""Pinkslipbot"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-01T23:01:58.110Z,93.147.235.8,ip,"[""39778"", ""#qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1620919170497150978"", ""https://twitter.com/executemalware/status/1632880739124408321"", ""https://twitter.com/pr0xylife/status/1625561569022119961"", ""https://twitter.com/pr0xylife/status/1625900478117584896"", ""https://twitter.com/pr0xylife/status/1632770182694281219"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-01T23:01:57.587Z,86.151.21.134,ip,"[""39778"", ""#qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1620919170497150978"", ""Pinkslipbot"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-01T23:01:57.287Z,95.94.41.77,ip,"[""39778"", ""#qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1620919170497150978"", ""https://twitter.com/pr0xylife/status/1623075145773379584"", ""https://twitter.com/pr0xylife/status/1623378563880652826"", ""https://twitter.com/pr0xylife/status/1625181615889563669"", ""https://twitter.com/pr0xylife/status/1625561569022119961"", ""https://twitter.com/pr0xylife/status/1625900478117584896"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-01T23:01:57.124Z,105.186.138.165,ip,"[""39778"", ""#qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1620919170497150978"", ""Pinkslipbot"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
